"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-01-17",32,34193,36801,30964,799,6606,457,21504,0,7,1006,1483,845,455,-451,-531,0,1397,903,-505,-514
"2026-01-17",33,35292,37893,31991,833,6606,44,21504,0,7,1080,1505,983,476,-451,-531,156,1397,993,-498,-514
"2026-01-17",34,36121,38699,32728,867,6606,0,21504,0,9,1077,1507,987,479,-451,-531,165,1397,990,-473,-514
"2026-01-17",35,38000,40102,34504,894,6606,0,21504,0,6,1198,1225,797,846,-451,-531,642,1397,699,394,-514
"2026-01-17",36,38145,40246,34658,920,6606,0,21504,0,5,1263,1188,787,862,-451,-531,663,1397,680,458,-514
"2026-01-17",37,37979,40080,34572,913,6606,0,21504,0,5,1383,1081,892,1007,-451,-531,755,1397,650,645,-514
"2026-01-17",38,37318,39423,34000,906,6606,0,21504,0,9,1159,1068,893,1013,-451,-531,758,1397,646,664,-514
"2026-01-17",39,36148,38259,33033,915,6606,0,21504,0,15,1227,1343,670,1012,-451,-531,705,1397,601,877,-514
"2026-01-17",40,35190,37301,32133,924,6606,0,21504,0,15,1143,1379,662,1012,-451,-531,703,1397,607,893,-514
"2026-01-17",41,34690,36801,31674,913,6606,0,21504,0,15,1063,1492,921,1050,-451,-531,897,1397,911,947,-514
"2026-01-17",42,33719,35830,30606,901,6606,0,21504,0,15,1120,1506,932,1051,-451,-531,904,1397,928,951,-514
"2026-01-17",43,32415,34526,29465,871,6606,0,21504,0,15,1245,1424,684,1051,-451,-531,884,1397,852,973,-514
"2026-01-17",44,31389,33503,28466,841,6606,0,21504,0,15,1215,1413,668,1052,-451,-531,883,1397,843,975,-517
"2026-01-17",45,30123,32234,27381,796,6606,0,21504,0,15,1070,1380,720,1050,-451,-531,993,1397,711,933,-514
"2026-01-17",46,28724,30834,26095,750,6606,0,21504,0,14,1067,1376,729,1050,-451,-531,997,1397,709,930,-514
"2026-01-17",47,27152,29193,24614,752,6606,0,21504,0,13,1330,1422,931,1027,-451,-463,997,1397,930,983,-514
"2026-01-17",48,26438,28256,23964,753,6606,0,21504,0,12,1446,1428,946,1026,-381,-311,997,1397,945,987,-514
"2026-01-18",1,26485,28032,23971,768,6606,0,21504,0,12,1291,1497,984,1055,-261,-160,997,1397,994,987,-514
"2026-01-18",2,27134,28693,24732,782,6606,0,21504,0,9,1531,1506,986,1056,-251,-193,997,1397,998,987,-506
"2026-01-18",3,26699,28410,24371,765,6606,0,21504,0,9,1593,1506,992,1056,-250,-339,997,1397,998,987,-513
"2026-01-18",4,26012,27713,23783,748,6606,0,21504,0,10,1584,1506,992,1056,-251,-326,997,1397,998,987,-514
"2026-01-18",5,25539,27349,23336,759,6606,0,21504,0,16,1751,1506,992,1052,-251,-429,997,1397,998,987,-514
"2026-01-18",6,25236,27292,23020,770,6606,0,21504,0,272,1830,1506,990,1052,-251,-419,997,1397,997,987,-514
"2026-01-18",7,24491,26841,22272,744,6606,0,21504,0,560,1774,1506,919,1047,-250,-426,997,1397,970,987,-514
"2026-01-18",8,24400,26595,22221,718,6606,0,21504,0,551,1708,1506,916,1046,-251,-279,997,1397,969,987,-514
"2026-01-18",9,24287,26409,22113,713,6606,0,21504,0,608,1742,1506,987,1048,-251,-149,997,1397,996,987,-514
"2026-01-18",10,23820,25858,21585,707,6606,0,21504,0,616,1911,1506,992,1047,-251,-57,997,1397,994,981,-514
"2026-01-18",11,23303,25317,21159,750,6606,0,21504,0,613,2081,1475,987,884,-250,-37,878,1397,858,740,-514
"2026-01-18",12,22956,24922,20870,792,6606,0,21504,0,612,2062,1472,981,878,-249,0,874,1397,845,717,-505
"2026-01-18",13,23340,25318,21271,838,6606,0,21504,0,605,2032,1342,774,759,-260,0,893,1397,690,611,-513
"2026-01-18",14,24057,25982,21957,884,6606,0,21504,0,567,1994,1324,753,754,-264,0,893,1397,678,597,-494
"2026-01-18",15,24838,25960,22590,910,6606,0,21504,0,31,2278,820,518,543,-113,0,536,1397,585,339,-378
"2026-01-18",16,26039,27112,23703,935,6606,0,21504,0,12,2455,752,504,538,-5,0,521,1397,573,323,-456
"2026-01-18",17,27873,29058,25394,929,6606,1,21504,0,8,2279,868,578,998,-93,0,596,1397,392,417,-484
"2026-01-18",18,29074,30315,26586,922,6606,44,21504,0,9,2346,884,594,1015,-245,0,599,1397,398,434,-387
"2026-01-18",19,30645,32142,28003,920,6606,213,21504,0,13,1806,1434,967,495,-394,0,777,1397,962,850,-490
"2026-01-18",20,31945,33534,29140,917,6606,422,21504,0,13,1555,1506,992,474,-450,0,783,1397,998,880,-526
"2026-01-18",21,33178,34739,30254,886,6606,789,21504,0,13,1364,1505,992,982,-434,0,974,1397,998,930,-514
"2026-01-18",22,33580,35150,30589,854,6606,1203,21504,0,13,1237,1506,992,1007,-443,0,981,1397,998,935,-514
"2026-01-18",23,34512,35985,31474,826,6606,1323,21504,0,13,1280,1506,992,1046,-346,0,1015,1397,998,984,-514
"2026-01-18",24,34908,36301,31816,798,6606,1493,21504,0,9,1357,1506,992,1048,-270,0,1017,1397,999,988,-514
"2026-01-18",25,35492,36897,32354,709,6606,1515,21504,0,8,1434,1506,992,1048,-283,0,1017,1397,998,988,-514
"2026-01-18",26,35790,37218,32596,620,6606,1396,21504,0,8,1478,1505,991,1049,-306,0,1017,1397,998,987,-514
"2026-01-18",27,35883,37258,32706,631,6606,1123,21504,0,8,1600,1331,942,1026,-308,0,825,1397,999,936,-459
"2026-01-18",28,35819,37189,32573,642,6606,921,21504,0,52,1649,1307,939,1024,-242,3,817,1397,998,934,-476
"2026-01-18",29,35618,37014,32365,652,6606,680,21504,0,165,1629,1457,962,939,-232,0,533,1397,998,934,-399
"2026-01-18",30,35930,37302,32742,662,6606,419,21504,0,164,1762,1477,964,935,-206,0,522,1397,999,929,-402
"2026-01-18",31,36489,37910,33277,690,6606,229,21504,0,164,1886,1504,991,1030,-153,0,529,1397,998,722,-504
"2026-01-18",32,36999,38511,33802,718,6606,71,21504,0,213,1910,1507,991,1034,-185,0,529,1397,999,711,-514
"2026-01-18",33,37361,38857,34042,747,6606,5,21504,0,321,1865,1506,965,957,-61,0,738,1397,998,858,-514
"2026-01-18",34,38756,40193,35216,776,6606,0,21504,0,250,2040,1507,960,956,-53,0,746,1397,997,869,-534
"2026-01-18",35,39955,41141,36333,798,6606,0,21504,0,158,2371,1408,857,1050,0,0,941,1397,969,916,-428
"2026-01-18",36,39778,40912,36200,819,6606,0,21504,0,158,2262,1395,851,1053,0,0,948,1397,967,929,-376
"2026-01-18",37,39516,40609,36004,849,6606,0,21504,0,159,2131,1391,910,1053,0,0,900,1397,969,1280,-334
"2026-01-18",38,38741,39733,35309,878,6606,0,21504,0,164,2055,1390,909,1052,0,0,894,1397,964,1305,-228
"2026-01-18",39,37498,38419,34222,847,6606,0,21504,0,170,2195,1187,727,1051,-72,0,421,1397,802,1353,-79
"2026-01-18",40,36704,37545,33563,816,6606,0,21504,0,171,2169,1160,707,1052,-70,0,399,1397,782,1357,68
"2026-01-18",41,35369,36139,32394,816,6606,0,21504,0,170,2314,795,426,1051,38,0,601,1397,464,1393,170
"2026-01-18",42,34449,35366,31419,816,6606,0,21504,0,317,2302,748,401,1052,79,0,608,1397,440,1393,197
"2026-01-18",43,33036,34219,30157,819,6606,0,21504,0,583,2715,605,194,1050,140,0,617,1397,264,1245,199
"2026-01-18",44,31159,32594,28414,821,6606,0,21504,0,835,2590,587,187,1050,179,0,618,1397,255,1225,200
"2026-01-18",45,29746,30994,27100,783,6606,0,21504,0,648,2645,765,428,965,116,0,593,1397,332,879,200
"2026-01-18",46,28573,29722,26101,745,6606,0,21504,0,549,2854,790,437,958,16,0,592,1397,338,843,200
"2026-01-18",47,27104,28360,24686,762,6606,0,21504,0,603,3036,1013,150,467,0,-53,342,1397,393,412,200
"2026-01-18",48,26325,27601,23950,778,6606,0,21504,0,666,2950,1042,142,443,0,-10,333,1397,399,382,200
"2026-01-19",1,26613,27880,24260,764,6606,0,21504,0,667,2803,821,565,433,0,0,600,1397,491,415,136
"2026-01-19",2,27344,28612,25067,750,6606,0,21504,0,656,3137,792,589,433,0,0,610,1397,494,423,-12
"2026-01-19",3,26955,28320,24732,750,6606,0,21504,0,605,2736,915,429,698,0,0,527,1397,411,607,-160
"2026-01-19",4,26147,27656,23951,750,6606,0,21504,0,599,2471,931,421,709,0,0,524,1397,411,620,-310
"2026-01-19",5,26206,27838,24001,777,6606,0,21504,0,592,2660,986,528,589,0,0,747,1397,582,623,-440
"2026-01-19",6,25514,27098,23323,804,6606,0,21504,0,597,2390,993,533,583,0,0,755,1397,590,612,-387
"2026-01-19",7,24947,26625,22850,807,6606,0,21504,0,595,2668,900,441,328,0,0,543,1397,467,190,-483
